-0.0884584969633906 -1.32801820658629
-0.0294427548166999 -0.399651138242745
-0.0294861656544635 -0.442672735528764
-4.12517767731495 -3.09764047318429
-0.0294427548166999 -0.399651138242745
0 0
-0.0539493249811849 -0.818946259011406
-0.0269746624905925 -0.409473129505703
-0.029356315510965 -0.404146716354906
-0.0313751225677539 -0.418924261482169
-0.030681734652485 -0.42889829612306
-0.117655540825173 -1.62186043243266
0 0
0 0
-0.0606860782425278 -0.922888751700131
-4.75178334813115 -5.54590750205342
-0.0613634693049701 -0.857796592246119
-0.030377276417607 -0.421594490038048
0 0
0 0
-0.0303430391212639 -0.461444375850066
-0.0606860782425278 -0.922888751700131
0 0
0 0
-0.029356315510965 -0.404146716354906
-0.153408673262425 -2.1444914806153
0 0
0 0
-10.3560195855206 -6.73381847172258
0 0
-0.10789864996237 -1.63789251802281
-0.0589723313089271 -0.885345471057528
-0.0294861656544635 -0.442672735528764
-0.0613634693049701 -0.857796592246119
-0.05871263102193 -0.808293432709812
-0.029356315510965 -0.404146716354906
-0.0294861656544635 -0.442672735528764
-0.0297655543825262 -0.432420918096693
-0.117944662617854 -1.77069094211506
-0.0313751225677539 -0.418924261482169
0 0
-0.0303430391212639 -0.461444375850066
0 0
-4.57667272508642 -4.24563400976833
-0.0910291173637917 -1.3843331275502
-0.0892966631475785 -1.29726275429008
-0.0294861656544635 -0.442672735528764
-0.0595311087650523 -0.864841836193385
0 0
0 0
-0.0297655543825262 -0.432420918096693
-22.9203695180861 -4.15888308335967
-0.060754552835214 -0.843188980076096
0 0
-0.060754552835214 -0.843188980076096
-0.030377276417607 -0.421594490038048
-0.119062217530105 -1.72968367238677
-0.0269746624905925 -0.409473129505703
-0.0294138852062933 -0.405465108108164
-0.125500490271016 -1.67569704592868
0 0
-0.0269746624905925 -0.409473129505703
-22.8998443444586 -5.16771389348802
-0.029356315510965 -0.404146716354906
-0.0303430391212639 -0.461444375850066
0 0
-0.0809239874717774 -1.22841938851711
-0.178593326295157 -2.59452550858016
-0.0294138852062933 -0.405465108108164
-0.1177710192668 -1.59860455297098
-0.117944662617854 -1.77069094211506
-0.0313751225677539 -0.418924261482169
-0.0613634693049701 -0.857796592246119
-0.029356315510965 -0.404146716354906
-0.060754552835214 -0.843188980076096
-0.0294427548166999 -0.399651138242745
-0.0303430391212639 -0.461444375850066
-0.029356315510965 -0.404146716354906
-0.0294861656544635 -0.442672735528764
-0.0269746624905925 -0.409473129505703
0 0
0 0
-0.18409040791491 -2.57338977673836
-0.0809239874717774 -1.22841938851711
-0.0297655543825262 -0.432420918096693
-0.125500490271016 -1.67569704592868
-0.153408673262425 -2.1444914806153
-0.0588855096333998 -0.799302276485489
-15.2725392067587 -2.87123885536478
-0.0627502451355078 -0.837848522964338
-0.0809239874717774 -1.22841938851711
-0.0941253677032618 -1.25677278444651
-0.0294427548166999 -0.399651138242745
0 0
-0.0892966631475785 -1.29726275429008
-7.63530388625941 -1.44756518651293
-0.0539493249811849 -0.818946259011406
-0.0269746624905925 -0.409473129505703
0 0
-0.0269746624905925 -0.409473129505703
-0.125500490271016 -1.67569704592868
-0.0627502451355078 -0.837848522964338
-0.030377276417607 -0.421594490038048
0 0
-0.0884584969633906 -1.32801820658629
-0.0595311087650523 -0.864841836193385
-0.0910291173637917 -1.3843331275502
-0.119062217530105 -1.72968367238677
