-0.424986579853184 -0.618277303607462
-0.426856298089482 -0.602072622149596
-1.06832005470091 -2.51586887539197
-7.86886325982225 -2.35706364137147
-0.426856298089482 -0.602072622149596
-7.02286808608264 -1.17398209064225
-0.864513097726509 -1.25256073932557
-1.05491385166865 -2.45053900628379
-0.901897171374097 -1.20172544334431
-0.883285023248075 -1.19156212880698
-0.436617616599931 -0.598915555596828
-15.0594680319719 -7.79795072071396
-0.448866119295152 -0.591133548255828
-2.10982770333731 -4.90107801256759
-1.07222553349491 -2.46404841966759
-3.59699810386922 -7.97789738851416
-0.873235233199862 -1.19783111119366
-2.12270283206637 -4.93709881552646
-0.448866119295152 -0.591133548255828
-1.47295000275731 -3.07365640668855
-0.422997586869805 -0.591540775364607
-3.21667660048474 -7.39214525900277
-1.07222553349491 -2.46404841966759
-1.06479892430233 -2.45463658548524
-1.02094570902567 -2.4262388016992
-7.95494381930544 -2.34669708504871
-0.418987669672415 -0.612866349299142
-0.418987669672415 -0.612866349299142
-1.06479892430233 -2.45463658548524
-4.25919569720933 -9.81854634194098
-3.16474155500596 -7.35161701885138
-0.424986579853184 -0.618277303607462
-0.849973159706369 -1.23655460721492
-1.04622715358082 -2.50809841293198
-8.80867633246105 -5.74171602147552
-8.35772774677401 -2.96031564125216
-1.91829321440728 -3.75242348260689
-0.83797533934483 -1.22573269859828
-1.69994631941274 -2.47310921442985
-8.38797569826029 -2.94628740648819
-1.72902619545302 -2.50512147865113
-0.84599517373961 -1.18308155072921
-21.5719560108766 -10.6847189330158
-0.84599517373961 -1.18308155072921
-15.7377265196445 -4.71412728274293
-0.83797533934483 -1.22573269859828
-2.34327979426046 -4.37070078621435
-0.418987669672415 -0.612866349299142
0 0
-2.04189141805134 -4.85247760339839
-0.83797533934483 -1.22573269859828
-2.57844288422758 -5.41641184838872
-1.28578528227218 -1.75168857492743
-3.40659734992707 -6.77991912155593
-2.55129792615709 -5.52099500716893
-2.12270283206637 -4.93709881552646
-7.88896478641287 -2.36381340911552
-1.29676964658976 -1.87884110898835
-7.52973401598593 -1.75635491705561
-8.38797569826029 -2.94628740648819
-1.06832005470091 -2.51586887539197
-1.05491385166865 -2.45053900628379
-1.91942694939516 -3.70309974560936
-0.450948585687049 -0.600862721672157
-8.09509361957756 -3.63803051030984
-0.436617616599931 -0.598915555596828
-3.21619659598493 -5.58194085459771
-22.4099313502214 -13.9785991666752
-16.658769679601 -7.88662200272085
-1.70742519235793 -2.40829048859838
-2.98661326910819 -6.26829235799886
-1.92046721281093 -3.65561054847458
-21.2451257583167 -5.56935833796383
-1.35284575706115 -1.80258816501647
-2.12270283206637 -4.93709881552646
-1.49165522239181 -3.05670920763484
-1.91822070723452 -3.6471299703968
-1.47189429471272 -3.02710152337135
-2.13664010940182 -5.03173775078393
-1.05491385166865 -2.45053900628379
-1.48994651012391 -3.05244559940571
-1.49165522239181 -3.05670920763484
-15.9098876386109 -4.69339417009742
-8.29710410686499 -2.99627748290209
-0.83797533934483 -1.22573269859828
-28.6938351651767 -5.23155791751434
-15.4732700220109 -4.09447861450059
-7.46036278237718 -1.75909567297412
-7.06304816338817 -4.5904469444352
-1.92046721281093 -3.65561054847458
-1.29676964658976 -1.87884110898835
-2.07436437912572 -4.92809683933518
-8.31407537855614 -2.96324091727331
0 0
-0.83797533934483 -1.22573269859828
-0.897732238590304 -1.18226709651166
-8.05524831194388 -5.71878791576929
-7.43259100913848 -1.74371674357653
0 0
-0.864513097726509 -1.25256073932557
-1.32492753487211 -1.78734319321048
-7.50469067501221 -1.75472527768121
-0.428595094090727 -0.583896191642477
-0.432256548863254 -0.626280369662783
-2.13664010940182 -5.03173775078393
-0.83797533934483 -1.22573269859828
-1.07222553349491 -2.46404841966759
-14.5209665638085 -2.88902777033361
-2.9656895403615 -6.21402793705763
-0.441642511624038 -0.595781064403492
