-0.00982808893626265 -0.456017387270996 -0.779715196868404 -0.953430278823612 -1.07938092674022
-0.0102828669555839 -0.462787389215993 -0.790521344585122 -0.967584026261706 -1.05977245535185
-0.00982808893626265 -0.456017387270996 -0.779715196868404 -0.953430278823612 -1.07938092674022
-5.99903706887861 -1.48487518979234 -2.40926194620041 -2.42784249998168 -2.70805020110221
-0.0102828669555839 -0.462787389215993 -0.790521344585122 -0.967584026261706 -1.05977245535185
0 0 0 0 0
-5.95842469302978 -5.87493073085203 -5.2257466737132 -1.43921676257423 -2.5032557884562
-0.0103897038491358 -0.44558510189759 -0.737110303981061 -0.963793065859158 -1.06289420606603
-0.00990107098271157 -0.465468474080344 -0.78845736036427 -0.957839734787027 -1.08956245314819
-5.99406294950512 -6.33376105949964 -1.84804030512664 -2.95928548728343 -3.68297973198675
-0.0101010959865039 -0.4694274264064 -0.713766467762681 -0.945849534115699 -1.08091271156871
-5.98645200528444 -1.02961941718116 -1.61938824328727 -1.48947859735512 -1.55059741241117
-0.0101010959865039 -0.454736157114947 -0.775668204247949 -0.961411167154625 -1.12938394733486
0 0 0 0 0
-0.0100756519887416 -0.45525577261118 -0.73009069575163 -0.971167342099989 -1.09861228866811
-5.97920410072805 -1.93778719734491 -3.20345972020884 -3.41125465686338 -3.73522632456616
-5.99655310127094 -1.47456511989467 -2.49537356552672 -2.48953606898702 -2.66391736693465
-0.00968530573446365 -0.467758959391912 -0.747214401830221 -0.949080554697146 -1.12846525181779
-0.0101010959865039 -0.454736157114947 -0.775668204247949 -0.961411167154625 -1.12938394733486
-0.0101010959865039 -0.454736157114947 -0.775668204247949 -0.961411167154625 -1.12938394733486
-0.0100756519887416 -0.45525577261118 -0.73009069575163 -0.971167342099989 -1.09861228866811
-5.98896141688986 -5.85793315448346 -1.13555580385979 -1.92667878712743 -2.57451880847769
-5.98896141688986 -1.02961941718116 -1.67917125044878 -1.45667515788169 -1.6094379124341
-0.0102828669555839 -0.462787389215993 -0.790521344585122 -0.967584026261706 -1.05977245535185
-6.00635315960173 -1.01160091167848 -1.67734911805031 -1.40982485853008 -1.6094379124341
-0.0202021919730079 -0.938854852812799 -1.42753293552536 -1.8916990682314 -2.16182542313742
-0.0104987840982197 -0.448858900016791 -0.741937344729377 -0.977251431663842 -1.07938092674022
-0.0104987840982197 -0.448858900016791 -0.741937344729377 -0.977251431663842 -1.07938092674022
-5.96870755998537 -5.88332238848828 -1.06316553967236 -1.96611285637283 -2.53567897516142
0 0 0 0 0
-5.95842469302978 -5.87493073085203 -5.2257466737132 -1.43921676257423 -2.5032557884562
-0.00982808893626265 -0.456017387270996 -0.779715196868404 -0.953430278823612 -1.07938092674022
-6.0137151560428 -5.87211778947542 -1.07451473708905 -2.07944154167984 -2.5552874465498
-0.0101010959865039 -0.4694274264064 -0.713766467762681 -0.945849534115699 -1.08091271156871
-12.0127063192035 -6.87523208727658 -2.73150964414759 -3.46627688198522 -4.1126937008903
-0.00990107098271157 -0.465468474080344 -0.78845736036427 -0.957839734787027 -1.08956245314819
-0.00982808893626265 -0.456017387270996 -0.779715196868404 -0.953430278823612 -1.07938092674022
-0.0209975681964394 -0.897717800033582 -1.48387468945875 -1.95450286332768 -2.15876185348044
-12.0274303120856 -6.90004849249224 -2.73396307009781 -3.59926729542425 -4.245577455613
-5.99406294950512 -6.33376105949964 -1.84804030512664 -2.95928548728343 -3.68297973198675
-5.96881439687892 -6.32051583274962 -1.83572259264917 -2.89944671474728 -3.68393303017861
-0.0100756519887416 -0.45525577261118 -0.73009069575163 -0.971167342099989 -1.09861228866811
-11.8960699783613 -11.799794707165 -10.6942150614349 -5.9741565329482 -3.72428053197971
-0.0100756519887416 -0.45525577261118 -0.73009069575163 -0.971167342099989 -1.09861228866811
