1.894030988340122523e-03 3.816566005396099803e-01 4.347012412938521253e-01 1.268156916450143834e-01 8.424427309038000009e-03 1.882844439787499657e-03 4.343119831398896402e-02 1.193965470369019732e-03
6.300981754715336003e-02 2.417037395691771784e-01 2.037210414325838492e-01 1.290011867361514908e-01 1.314570265098494728e-01 6.855446082674968022e-02 1.218026038719594445e-01 4.075012350637578773e-02
4.243108908456131277e-03 6.888913717616966803e-01 1.336311761989121272e-01 1.055335420644856470e-01 5.945858597654855165e-02 1.198861307859607449e-03 5.849427655151906609e-03 1.193926126889666844e-03
1.299330234057944917e-03 1.269580258048584043e-01 1.020428470538708825e-02 1.906078590107768145e-01 4.119630476214486414e-01 3.981081635185564765e-02 2.177091109665403035e-01 1.447525305075014366e-03
1.116148602117293491e-03 1.116245901196051896e-03 1.121179803333976956e-03 1.427673134901549096e-03 3.613346498760965780e-02 9.982789418612530996e-02 2.645880928707577961e-01 5.946693005139586097e-01
1.162943605121789532e-03 8.166431331746104583e-02 9.042411862173560522e-02 1.322081289304171681e-01 5.567174479845679938e-03 5.817160529112266193e-03 6.819621979049451665e-01 1.193962611361968880e-03
1.194847838627794995e-03 1.233472519347223739e-01 8.042003697710412013e-02 7.001640128043874756e-02 2.726203713132510087e-01 2.337950478244416597e-01 2.161628960730533344e-01 2.443146758361027827e-03
4.421637000396370087e-01 5.209371731369023539e-01 1.284904435958436099e-02 1.916665405551931656e-02 1.194707299766698374e-03 1.194311923630684072e-03 1.300098219581448476e-03 1.194310965377867132e-03
1.077262176178640308e-03 5.447196804891332907e-03 2.940446151401982997e-02 1.381313695861735857e-01 6.926025567844789066e-01 7.795715967468326568e-02 5.418502475317983624e-02 1.194968706394666314e-03
9.663362506682542053e-04 9.687271561992363356e-04 9.840698942174667431e-04 2.761058404722158827e-02 8.953580415262955838e-02 1.635493521613688161e-01 5.443899866898780360e-01 1.719951396478167360e-01
9.398017491561773970e-04 9.467080105723199189e-04 9.458092163339035198e-04 4.948866858025618987e-03 6.497833869333599632e-02 7.153256321186528544e-01 1.642727271313959014e-01 4.764211622252779305e-02
