ptid,p1,p2,p3,p4,p5,p6,p7,p8,p9
232,0.0037369402193375948,0.7507535339513879,0.11355882115256205,0.1254761191820443,0.006391416399989395,2.9539236040848115e-05,5.742319721277801e-06,4.788753005162533e-05,8.8645798335333e-12
245,1.4645113480425122e-13,5.805259568213519e-06,0.0038943899211774688,0.004511530259138079,0.08559610830091068,0.07480357423322437,0.23192610268762884,0.5237972613747779,0.0754652279634286
246,2.1833510392268286e-11,4.079804170581987e-06,0.005084145507266205,0.001984477955928278,0.11714765653237795,0.27004277086052475,0.33320944284976173,0.23465126071115153,0.03787616575698503
255,3.5623215510737506e-19,1.3251340806904941e-11,7.984604001553579e-09,4.371385223730282e-08,2.016531255941108e-05,0.0056610420335463174,0.008324385388990408,0.0001382309005019989,0.9858561246526928
256,0.07301033099941309,0.09480518902449682,0.3059373209631917,0.1706195982733952,0.1359962988323466,0.0628485452381117,0.07274362159502087,0.0621468580977846,0.02189223697623939
262,0.0027610573921509124,0.1896287140935983,0.2556080136017278,0.502291456659045,0.03908707877522188,8.838192412785407e-05,7.782765771570819e-05,0.010457468184272525,1.7121383434514768e-09
263,0.0020479241597803448,0.7879683380239552,0.06286291571287926,0.13721802159692512,0.009365470328523045,3.8773577291358105e-06,2.702844993542136e-06,0.000530749688659221,2.865552564783736e-10
275,0.00022852304090776676,0.627698315625132,0.21000430517749874,0.04783425307362838,0.1105350789505755,0.0005823187543505396,0.0002847465501051851,0.0028324582765751186,5.512245859027452e-10
279,2.1820331029334326e-10,2.2290753887017027e-05,0.05783686233581538,0.009716041001658871,0.35933854920935243,0.07588078968170411,0.26208905800900995,0.23288166798577628,0.0022347408046050217
280,3.847991877598949e-18,5.527089823983926e-10,1.8651039624777398e-06,5.828293828228275e-07,0.0009010832692340851,0.03769259851698553,0.5579695601542848,0.005486531555667188,0.3979477780177724
286,0.05205512853013615,0.7781553219815895,0.11167482131662809,0.051727511438638685,0.006318465333911571,1.3904907058434728e-06,3.863255028258528e-06,6.349764324974463e-05,1.0111168791057136e-11
287,6.151029284850552e-15,5.331725914238104e-08,4.641622915207583e-06,2.7077093994934655e-06,0.0020734998479192464,0.10626813272122655,0.42483559822320066,0.031194825121464174,0.43562054143660983
292,9.788022316951256e-07,0.017324545039677782,0.6530953754217128,0.12119051851142458,0.15792009436797957,0.0143317343360296,0.004822679221957858,0.03131294636266406,1.1279363218939473e-06
294,1.1954522276106209e-11,1.9853773483671562e-06,0.006233968834991212,0.003424482156167744,0.12715363330914653,0.09283101147610887,0.6464337092004447,0.11944962482893091,0.004471584804907963
295,0.07582448160938983,0.17120371104215593,0.18386307854089343,0.17080510216346867,0.16963643336356268,0.03688714032283693,0.06666279528098773,0.09406972041496484,0.031047537261739356
302,0.11364027058496919,0.8627547474496889,0.007677014041072553,0.014806515456927016,0.0011176739771009206,3.040017127322169e-07,3.7126665975931014e-08,3.437361833283693e-06,2.924772013191259e-14
309,3.97705402453624e-10,2.443873587318062e-05,0.020822988547949325,0.0015868437664119783,0.05397276163244014,0.4149619258916082,0.40303909034156016,0.08956597122124466,0.01602597946520666
310,0.008648333672985143,0.8515924701382842,0.0280721986371138,0.10752770632745158,0.003959899458347847,8.072515255767174e-07,2.347226700896161e-06,0.00019623728698773402,6.053569674902709e-13
318,1.539537035620508e-13,3.0067062197679655e-06,0.003548522233132238,0.0018243330419290098,0.05533680457145212,0.475180305246128,0.2632929591570006,0.14865001891768798,0.05216405012629809
337,3.956994541629066e-15,2.0093179960431985e-08,8.489114124794575e-05,6.663451433215387e-05,0.03451055171351685,0.05467200914272836,0.31318127666016427,0.5599317209047738,0.03755289583005523
346,0.006053952925190888,0.19683090719412688,0.45786317439449115,0.09900004679141056,0.23639519968950432,0.00019672743172069145,0.0008284526626546113,0.002831536585260812,2.3256389451800255e-09
364,3.143687110997473e-10,1.249456640778539e-05,0.0001430937712861687,0.001405429213480916,0.02089253369923083,0.0019626118480983797,0.044456381012586206,0.9298131853284954,0.001314270246048183
370,0.01605528463558504,0.9027758266773156,0.018237741364833086,0.05529640753217653,0.007625438385416684,1.708260980401071e-06,3.7958607087859896e-07,7.213557549414422e-06,7.509894095798036e-14
373,0.009649050863905504,0.680349361550388,0.1627194941273796,0.12863013391252212,0.01793848238966055,2.4061545198485854e-06,2.123001816149708e-06,0.0007089479975559025,2.2523151247402627e-12
374,1.1573091887310097e-21,1.3752953966350587e-13,1.5320704172162952e-09,4.447110553793162e-10,7.978775322033716e-07,0.005203180497711748,0.000594958036573237,5.155785082292015e-05,0.9941495037604355
376,2.086768011139793e-05,0.015916573082247417,0.013642859351868729,0.7275078208174304,0.210502640621834,9.968229210817806e-05,0.0021954947978853217,0.03011403080068891,3.055582271427237e-08
382,4.609187808893461e-06,0.12184559795565096,0.02717612590246787,0.4492259464535815,0.22493499195576422,0.02889116074023188,0.03561188643857089,0.11229579359532726,1.3887770596835006e-05
384,2.5907632277096572e-11,4.901270628469784e-06,0.0010227247219644622,0.006214644504407621,0.08580055723110096,0.12423083457404477,0.5454439978046636,0.15130489548196982,0.08597744438531447
390,0.5275458607429278,0.45265048238910244,0.0015890509028147252,0.01810275390994746,0.00010909982316858112,3.097356815206159e-10,9.01354065775752e-11,2.751832167832421e-06,2.6594985722983976e-17
398,1.0226192929599426e-11,9.930526588900263e-07,0.00032580971963710786,0.0006543739648837847,0.016180381444642403,0.33487672321159717,0.4646594191329625,0.16144548427133568,0.021856815192057795
404,1.645101821906343e-18,5.3099671680001355e-11,1.5728221520317204e-06,2.8213130491716946e-07,0.001493474085284833,0.037870927942247404,0.1142449660542065,0.0323159095318658,0.8140728673798382
405,3.7839240768411193e-16,4.181997269428387e-09,2.6707530521112725e-06,8.931453125206924e-07,0.00023396935621955127,0.03510270081230352,0.09848280326328,0.023889961659460567,0.8422869968283738
407,1.2931623105564182e-09,0.00018380370019993714,0.0799397770900551,0.020686226951174114,0.38354083114523674,0.08740014537405912,0.3759540497986643,0.05152648649612586,0.0007686781513229826
413,2.1627354631934014e-10,5.436091070197561e-05,0.026469461183542424,0.009943496785743512,0.17578713266690293,0.1619014006990243,0.5083695844301456,0.1159716787536177,0.0015028843540479447
417,1.0835058400792254e-05,0.010477017438323744,0.2735951647549775,0.4773456201432429,0.1893441629796253,0.004981547811395087,0.0073228480562185835,0.036920663193497155,2.1405643187533196e-06
422,4.590134183413101e-15,8.229012734707732e-08,0.0007127836972689939,0.0001141862676249068,0.025477815676412427,0.2972488991605815,0.5773474895349373,0.026165808245663925,0.07293293512737893
438,0.026614431921470016,0.9457246205588911,0.006139237613715065,0.02085983154816633,0.000660487113659512,1.1444507334090423e-06,3.2041625240113346e-08,2.1475173440153978e-07,5.07815333265123e-15
440,0.0004044787498937437,0.8320390884551409,0.05056390460401669,0.05684306441924588,0.05868002239999793,0.0003238028726899234,9.044969242099238e-05,0.0010551880681675242,7.384248225976977e-10
444,0.015566669587433754,0.4935798363918208,0.28394843218255494,0.1926236147182506,0.014143005209506853,1.8900762635705447e-05,6.776883669670382e-06,0.00011276425945861581,4.668711541739498e-12
447,0.07366741727420295,0.11386311807686614,0.3197211746869043,0.20724926017140902,0.1048948511044778,0.0571700717277637,0.05339645236470722,0.05138978693156922,0.01864786766209912
454,2.0112447415539344e-10,8.559407399417366e-05,0.16582598939615426,0.009543510446752184,0.12462200441378962,0.22998968276992318,0.3281805297163494,0.13796178489232494,0.003790904089588077
455,0.0605043774271581,0.0796669846775506,0.42836194124624855,0.10565380836607714,0.12088532276448995,0.05824612700248685,0.07005935807858162,0.05175466062211728,0.024867419815290302
458,2.0760153092958244e-05,0.011048178513270378,0.047095700135612734,0.6834844666447711,0.1788027048493081,0.0036664555569021423,0.016758235725903698,0.05911640446119747,7.093959941427775e-06
465,0.0005264101213056855,0.32846164862720995,0.18970771150849194,0.1875163744782092,0.2559789436714628,0.001948334803374213,0.0014176124984743117,0.03444294969586461,1.4595606848476846e-08
468,1.7213602949949155e-19,1.7992454759830913e-10,4.109326202870463e-06,1.3106626618091396e-06,0.0009064626383406947,0.03869282332853196,0.02998869086461191,0.005057785176176845,0.9253488178235488
472,6.956388007197512e-08,0.0002538498960529807,0.017751910115306906,0.01236227515392413,0.882902689588593,0.00998034205900143,0.005761720527543258,0.07096703959611587,2.010349958076407e-05
476,0.00036693303552218025,0.12398816670428843,0.33035602447755785,0.33534672616829836,0.14887328379779374,0.0015528896889008077,0.02638665433146888,0.03312859757987502,7.242162893896108e-07
479,0.09497120855430057,0.073989502219134,0.23738825261492782,0.18176025017942044,0.1976646883474962,0.03606616193411447,0.0701948273337187,0.07052256640652253,0.037442542410365175
481,1.7725656033215237e-09,6.523186334244841e-05,0.034395265581280914,0.0029244473692471174,0.3664334518762678,0.4386714463235168,0.09885488897169444,0.05674449066722928,0.0019107755748557255
486,8.408543178014806e-15,4.8309091674729345e-08,0.0005603183565224915,2.413963672063619e-05,0.010005212590419322,0.04006586406408918,0.8634282292450778,0.0413575017776488,0.044558686020421234
487,2.0679006117464123e-11,9.771510735999835e-06,0.001310550185112997,0.008763401760311915,0.2686324449087161,0.011317289242850598,0.1230445647733633,0.5864951467563381,0.0004268308418938283
489,1.2813145245904805e-13,4.5612520839261895e-08,2.621444286735502e-05,0.00010234935355655857,0.01326124533075572,0.09208146000358913,0.3341347178751422,0.18810983101095344,0.37228413637048724
492,0.033012479409554686,0.30535798981097073,0.18515505321554732,0.43795502290613725,0.03828102907922764,1.275865630368088e-05,2.3702383442239048e-05,0.00020196447270802708,6.610818086787404e-11
502,0.0017452759384387281,0.5386578541693015,0.0814676861459458,0.3457511738303642,0.03047966391121989,0.00014045006262307307,0.0005307811837002591,0.0012271117728855261,2.9855218901558886e-09
503,0.2210977315993419,0.6707041131523037,0.053704837551594616,0.053002084696548865,0.0014910024992167942,1.7678360630294205e-07,1.400961261718588e-08,3.970777556643023e-08,1.1542514225771377e-16
505,0.7498930897436683,0.20114117040120047,0.004415557846057899,0.04431930612424232,0.00023064307755658306,6.17953236074055e-09,1.201144883317246e-09,2.2542659534738627e-07,5.0052685560692424e-18
514,0.06720391395540262,0.07482742310912084,0.33660998569956274,0.16029573364567848,0.1392846804107412,0.059964758721348016,0.07490065164784308,0.06097727320195496,0.025935579608348573
516,0.010102757225277752,0.28197804711433094,0.3621900437999224,0.22985458036240713,0.11572870022582644,4.2239454282216045e-05,5.319852430355287e-05,5.043326634806078e-05,2.7300845575622308e-11
519,1.3198675771411412e-06,0.015476078106419778,0.06940722664975657,0.08116924092635593,0.3606486390502151,0.14754108999486018,0.08151749245423785,0.2440868815048728,0.00015203144570486194
521,1.2176186816562673e-06,0.0007821824914252299,0.02909490856756619,0.004689455975186545,0.2768942189753814,0.13838507957846197,0.20606466155734826,0.33938353595224596,0.00470473928370124
532,0.003216460242899224,0.03891964200884307,0.35393172227564934,0.24748313030326466,0.3110990839352764,0.00011741858278073371,0.005510306878036225,0.03972216889577464,6.687747577231444e-08
539,0.006089261500543767,0.06366242238365064,0.137087444050096,0.17195311342049255,0.4030998251772431,0.05170669611936907,0.08400952287916814,0.06360754416414797,0.01878417030528944
541,0.03546753796840819,0.5790075637547882,0.06301185243879402,0.14170718188048104,0.0625690349981485,0.05224799662388253,0.013649458856621187,0.04031198459459734,0.0120273888842795
555,0.004325024814834327,0.5336910280895508,0.030775725604835914,0.2737537448901128,0.1498834942070162,0.0002327641891506676,3.5653924769860365e-05,0.007302558687872096,5.5918573289456666e-09
562,0.0001880669402231101,0.03738498173636755,0.46560819531329106,0.13526118932380954,0.3558413394652197,0.0038418182849887786,0.0008188923232664922,0.0010554741472653178,4.246556685722187e-08
563,0.0030891179925511946,0.9251559445770386,0.016194389528964088,0.049393892919264305,0.006086408036867158,6.8381054559343635e-06,5.932091389812522e-07,7.281562530861026e-05,5.410886652238739e-12
564,1.79064826396473e-08,0.0008355685414332514,0.003021894325520374,0.12133903860461993,0.40453825474044786,0.18014539896295703,0.10988019828405023,0.17929878732060972,0.0009408413138790745
567,0.0007849369759695705,0.5069671357266907,0.23987990979069493,0.15874014878264023,0.08823939931106282,0.00019090120809668468,0.00015409482386325956,0.005043472272340026,1.1086419077224753e-09
570,1.4613088102273006e-08,0.0008963386838480988,0.40941344178003314,0.02828418530961866,0.30772690904298544,0.17669630301323594,0.0705952887604323,0.00636217353886873,2.5345257887903685e-05
572,0.021394138866011318,0.9459136851984379,0.020517090336738385,0.01163952167010855,0.0005342034544866857,4.987399632295783e-09,4.173686340403248e-09,1.3513131303067804e-06,9.104217011979953e-16
580,0.002546128686017063,0.5626123662852955,0.023194804389547484,0.37300808892189485,0.02998997531865377,0.0006026726736973843,2.9604354790958585e-05,0.008016359194105208,1.7599712001238515e-10
601,6.5498173112638515e-15,1.0414869488439941e-07,0.00015781052760016626,3.677023533510809e-05,0.007329592985991695,0.003087281581234889,0.7861719592389547,0.1069947866333253,0.09622169464885577
609,1.6416892415416394e-06,0.003486553841127562,0.22264838825937083,0.3035267796701403,0.3146885349100504,0.04699716657921587,0.050202381342563836,0.05843267650972202,1.5877198567761237e-05
614,6.867277394973943e-14,5.291760605478487e-08,1.9159924175374277e-05,5.81380943152896e-06,0.010733198350398503,0.06985027114543692,0.3870562274104023,0.1383544456716833,0.3939808307708006
628,0.07031292874758886,0.048631334439352074,0.39187785683994825,0.126848611180326,0.15120272332877988,0.0666412550025492,0.07613247514588463,0.028798407430032577,0.039554407885538344
631,0.04468532614232903,0.9002098120727727,0.028232301394578843,0.02466282510844743,0.002076836754309327,1.0327122265833425e-07,1.2021326977000747e-07,0.00013267504250213656,5.674196510974467e-13
662,5.688738365586934e-22,5.55149381837782e-12,1.258086123361903e-08,6.4173458259615175e-09,3.920660340704766e-05,0.00034618155579057257,0.010898709048473045,0.020384614249692755,0.968331269538869
663,3.9605605284190804e-10,0.0003845750629230413,0.00519506509797298,0.08146653667009951,0.09808980336232836,0.01879355148681829,0.08467914644298356,0.7111232926336029,0.0002680288472145202
667,0.011399660105658956,0.9061170390088067,0.020506318820717257,0.05935597146302418,0.00260145689399049,1.3520727171215516e-05,4.1679106354305295e-07,5.616189366887017e-06,2.0019129288448506e-13
670,2.0822305989519985e-06,0.0645694900135988,0.3531201087948433,0.047491128193418546,0.511042821780212,0.0015565905487812618,0.007890258181916786,0.014326174739944585,1.3455166862606287e-06
671,0.04669724645564876,0.01779123840697079,0.15343455904437503,0.09976603158020171,0.4117559456338021,0.02818483589593726,0.14705089875695532,0.05386090779534342,0.04145833643076579
688,5.727973253995683e-27,1.0547803934647585e-16,1.0291546893177846e-11,4.734407318498391e-13,2.0706800667466503e-08,3.077101671581062e-05,0.00013571605104434434,4.854149781770985e-05,0.9997849507168527
690,3.2606851960516657e-13,3.71635120323816e-06,0.0011330856213251563,0.0035369411209525527,0.075935724184207,0.07677353104153888,0.39052925334813765,0.43566765693033244,0.01642009140197765
702,1.0473058245623524e-06,0.004946391427149737,0.6078045995175649,0.14281277471219211,0.19860809646300207,0.004531349634766695,0.0055658433046759095,0.03572502936428952,4.868270534365145e-06
703,0.09090230430842867,0.1238300733438708,0.26734185175682623,0.1576037865611094,0.0878964773986171,0.05752200621727343,0.10091377177457857,0.05790262115579937,0.056087107483495754
712,0.03640290420800166,0.1356123829665235,0.02846774862218864,0.3715574753036326,0.08658517375145017,0.08912420301190599,0.057620025850630814,0.14993227948791996,0.044697806797746764
714,0.000890138775721402,0.7616110731737568,0.06079397804829109,0.13630367856305153,0.039119864885713,0.0001433172399155254,2.0545138975381368e-05,0.0011174033482725335,8.263027843502419e-10
716,2.2715118547106333e-06,0.01397780284883756,0.3600395559360519,0.2276993477984632,0.3415158203570812,0.012620110567065131,0.005168749764560611,0.038975796063379135,5.451527071664541e-07
718,2.344169054353019e-12,3.3577636035991815e-07,0.0032010154045066545,0.0002471303874886076,0.09036342242058955,0.3189365892946092,0.17760001387821464,0.31212307780634674,0.09752841502953838
728,0.004260771123580065,0.12274796440196745,0.3534993981600493,0.3598085463732026,0.15726457312545408,0.00017156950851893827,0.00036473444406487924,0.0018824421078648807,7.552990613263202e-10
732,3.3893719499118702e-06,0.014419557683905829,0.3082620255224377,0.13901727427480057,0.37757670801258375,0.003272811567890923,0.017249655894507304,0.14018895748811638,9.620183807518826e-06
734,2.3602724703251242e-15,7.311387013891036e-09,0.000153003689234872,3.946809905414649e-05,0.024873390887739003,0.014236886602740126,0.5475371159893824,0.1811662097100956,0.23199391771036243
741,0.025866152552309524,0.6149244723125186,0.20920975220981577,0.13311217314027526,0.01686056873499992,1.535936385420605e-05,1.4172074763035577e-06,1.0104478579510782e-05,1.7033815519021882e-13
754,2.0483791114982036e-19,1.5492809409102482e-10,1.172202141612206e-07,9.872712141676164e-07,0.0002915577870031473,0.00025608703840662906,0.03411919222301591,0.9615810658426986,0.003750992462523122
764,5.631281768866587e-07,0.02774353450832619,0.4527728630256585,0.3454356160769775,0.13715969693982308,0.003078659216126552,0.0020960696539104075,0.03171286265918816,1.347918137501397e-07
765,3.849224950526304e-05,0.015178022056858174,0.6380238238604397,0.23018568305543252,0.10416905162581269,0.0005524230888141929,0.0012955260084204473,0.010556224034128123,7.540205890367633e-07
766,0.02097166536307806,0.6335287037314675,0.11857143087617014,0.2107235392771916,0.01618808810842655,6.39784702401464e-06,1.6116314984965462e-06,8.563164328133851e-06,8.15748421030639e-13
769,1.604300210139799e-05,0.026812598531970745,0.6361031890262885,0.1806102205481138,0.14688927028005447,0.0014038260590475825,0.0016498539924843724,0.006514914611305153,8.394863337577619e-08
770,5.762889226554715e-17,8.88366292825939e-10,0.00019603271475935563,8.758091418994423e-06,0.0030368210098591906,0.3845999413553572,0.2733616776109127,0.001612231862358364,0.3371845364669665
771,4.5035771233619614e-10,1.4706472589907474e-05,0.01576716081950802,0.004936826071686567,0.07224919880282367,0.3304577682525377,0.4556645617714435,0.10783258194193548,0.013077195417117809
778,0.0001910960915003185,0.2387238440867742,0.329713716435272,0.12628977354657003,0.27988364708676416,0.0004613806411848515,0.0011323107362371876,0.023604155058658507,7.63170388481827e-08
787,3.4320581779512967e-06,0.012902580071809533,0.564997130120113,0.08710155510096074,0.27302283377471226,0.013568972269134796,0.03162776896112767,0.016773751010550224,1.9766334125502876e-06
795,2.6501443582428957e-18,4.929670409552107e-09,1.8571307859550253e-05,3.0864233980035226e-06,0.004174970986604602,0.15080103575849654,0.2519475195747848,0.014279362314377443,0.578775448704812
809,1.0507444750058687e-05,0.03435160317242824,0.38823244543288027,0.11560000587908022,0.4280523566599273,0.002467204128118129,0.011845310013513018,0.019440354930289585,2.1233901400140746e-07
815,4.4567159197145213e-07,0.0020048868262937895,0.003593843586188987,0.15698959575704877,0.3807490445628135,0.00581137297379545,0.1624013406526892,0.2879410070600639,0.0005084629095130327
818,1.2754800137467918e-06,0.006119584619985234,0.8061394123469361,0.021817199366205933,0.1425582636634162,0.008693268549819671,0.006775382741561094,0.007894718397516593,8.948345453760001e-07
819,1.0929420306001549e-08,0.0001790114604531827,0.014554780637252311,0.005746902404091509,0.641669710598879,0.015038337007460245,0.07698566792411109,0.1919042363806608,0.05392134265767222
825,3.18523561024228e-09,0.00021109280213071964,0.12015473416247018,0.08719031571777348,0.22494990924116634,0.15618488027663738,0.2764584478028021,0.13294122228146826,0.0019093945303159511
828,0.008407863168490405,0.17441050125381408,0.24316562466518735,0.37966436514129487,0.19284273646497357,5.157054798253736e-05,4.8549566917043426e-05,0.0014087890489254342,1.4240855668916601e-10
847,0.00047379259076341096,0.820670876123602,0.05949539061236071,0.08586364656341793,0.0323090944203425,0.00010430893772481519,2.3986481131643573e-05,0.0010589039436091935,3.270479932323792e-10
859,0.0006594338915017506,0.15743666955661342,0.2922715595024464,0.3926143555098579,0.14294516484241104,0.00022930183689152034,0.0013131736734956396,0.012530320409223219,2.0777555760142534e-08
860,0.08463840125399635,0.5088437528750107,0.014382108573869987,0.30709747693299816,0.08469765489605127,8.962287634401562e-06,4.259338785076542e-06,0.0003273838373293315,4.323765622683073e-12
870,2.0305906087925812e-16,5.804168127276087e-10,1.1968473708093889e-05,5.939636273112751e-07,0.003421816722361785,0.04035975628527545,0.2851679564859905,0.002445365313990993,0.6685925421746284
872,0.00849275334991279,0.29464346770927474,0.30461247969556055,0.3566253321977733,0.032350104635575604,0.00012784295756881566,0.00016560218883979104,0.00298241543608618,1.8294081695604382e-09
875,0.006428872040370807,0.0173823485296073,0.025808632276249157,0.07433111258106097,0.12206663115572566,0.06248358753213627,0.18310676139918988,0.13643551379564825,0.3719565406900116
877,8.528941593822394e-12,0.00010012051978105328,0.09214544929667949,0.023199416681059796,0.5187601163375966,0.131690643080313,0.11221627209913101,0.12177621700072527,0.00011176497618816113
878,2.431206903832101e-08,0.0013086616951211967,0.0359809888101318,0.05885781423936716,0.32475762667750263,0.01821175605059059,0.25052613350274083,0.31018433721613814,0.00017265749633866626
879,1.6991210777693074e-06,0.009830560247469918,0.03427796733925272,0.0332641839950215,0.7739283046590038,0.09790909589736355,0.031166461676622532,0.01954576031133102,7.596675285792163e-05
