ptid,p1,p2,p3,p4,p5,p6,p7,p8,p9
870,2.0380725006108802e-20,2.8159437180126205e-11,7.608373167475354e-07,2.403591987657642e-07,0.0008409185228105825,0.03014467258500866,0.6789300045340317,0.006973120501393281,0.28311028263208216
872,0.018087766201316576,0.47511771518557294,0.47681345813401416,0.017159489074844592,0.012757464946161593,5.9440675376745455e-05,3.3382383958993848e-06,1.327543450973258e-06,8.667149863221834e-13
875,5.9789410241263065e-05,0.37144660392945567,0.11349918833294091,0.1057647055505511,0.384043474827928,0.002765249334435381,0.001570484470346618,0.020850057988589066,4.461555119465562e-07
877,2.0060765515752552e-13,1.498032318049437e-05,0.009510928435241657,0.015213053173672376,0.4439256018090453,0.26143862131877477,0.23049498173442695,0.03900314476486595,0.00039868844058716974
878,2.896042416433292e-09,0.0004404511853616966,0.07001178449490594,0.17507251535643628,0.5259184199993044,0.013003827483932851,0.1479858354174401,0.06756297440563647,4.188760938109049e-06
879,8.68663951025126e-09,0.0007580968718391021,0.001696382763452507,0.010550806651312177,0.46775480348980664,0.38109561699100036,0.049003974776395676,0.08901672806682209,0.00012358170273395617
883,1.3341272251069884e-08,0.00100115751174587,0.007087550473497746,0.22745363219694345,0.45702127899968337,0.16229757131203462,0.052913172268788396,0.09222189852726603,3.7253687666141878e-06
887,8.575213610018664e-14,2.7489584964162918e-06,0.0031585729235992606,0.0044851624757476834,0.1368969644682984,0.07987425605047965,0.40414038130603275,0.36901042058491196,0.0024314932323345555
895,3.7729716423074776e-14,2.3211463410989204e-08,0.0005845846392318239,7.478237373466644e-05,0.01133728231317561,0.19714569068204227,0.38322325540435964,0.03178189545561285,0.3758524859203428
900,5.868620433571791e-12,3.067189157575854e-06,0.006964953231300642,0.002219228900436867,0.03988645689197869,0.25483644195770067,0.6856525352176502,0.009783303247016427,0.0006540133588911874
911,8.494167654220366e-10,0.0012301460515267819,0.014420366363028146,0.050230292180394015,0.5061439836908341,0.022963524377266217,0.05893848001091565,0.34602402520711895,4.9181269498375936e-05
917,5.4929303021399275e-05,0.10108528038048764,0.607590509908635,0.19113092992582562,0.09518608866536883,0.00014102100470142506,0.00010656886091571185,0.004704671866246348,8.479679334912904e-11
919,1.0020938342617938e-18,1.750472246782706e-10,4.053284732390945e-08,6.04531868787754e-06,0.0003640542797175846,7.830501784502171e-05,0.09098348528470453,0.8694624034797449,0.039105665911410806
923,7.1107511248010825e-09,0.0002586170141167208,0.003055017114743841,0.06087583165412049,0.1179062207316489,0.009337812272495607,0.025509536294630583,0.7829013282627203,0.00015562954477330257
924,4.329456484296475e-06,0.03886543740046275,0.6801204677120773,0.06042186530860071,0.16871983086733483,0.019988891627550437,0.010924290900982979,0.020953317189814056,1.5695366926510036e-06
929,0.46612207690604013,0.39082140902996193,0.1079410280456054,0.03436686774317325,0.0007480054548921664,1.1882122941272046e-07,3.087235433601713e-07,1.8527555522545714e-07,4.0341017024745354e-16
943,0.4211961987505313,0.5578395474420564,0.01166787360457433,0.008910591532852159,0.0003829396032037266,3.3193531023700345e-08,2.404293857533994e-06,4.115793922699668e-07,8.495946790397303e-16
944,3.7274302987043e-10,0.0004917729159570647,0.023965721403681164,0.020486807838827913,0.28454048909656454,0.2721716679432751,0.06802356326075057,0.3300145649279564,0.00030541224024421295
945,7.956778113685645e-06,0.12639863663967946,0.06323482748701424,0.3231636028611318,0.44986381694473515,0.0005596792176455613,0.006562819563836356,0.03020734842848293,1.312079361159197e-06
947,1.5028145204669908e-10,0.0001288353969081227,0.032934691119455246,0.09088247377341037,0.2924073476201895,0.21482845400793035,0.17736415493330818,0.18691657867445421,0.004537464324060848
951,0.959004077473497,0.0409703786927774,2.0616808036076686e-05,4.626407629048205e-06,3.0041327806886834e-07,1.294161374378145e-13,6.99552995125344e-13,2.0395405047419434e-10,4.7211729263385245e-20
952,2.0431212402737842e-07,0.11367318697098985,0.10620467374268189,0.01906193146778366,0.7170894499993128,0.022905099295739927,0.016820482493302924,0.004244592152650148,3.795654179071527e-07
954,1.6927489926401095e-06,0.021851971813567104,0.06946309253608794,0.49129222760185237,0.38212219501918726,0.029326356785744842,0.0037485551276072865,0.0021937220178697646,1.8634909133417738e-07
956,2.104136211987808e-08,0.0032096663239476447,0.05707237463580088,0.05302215723550051,0.4410127744812629,0.40669554476791847,0.021939326702904723,0.017046764569454694,1.370241848553552e-06
958,0.015929881189901435,0.8261696037209988,0.07766136701772938,0.06881548176471919,0.011395262204102617,2.490839941641982e-05,7.083541231171817e-07,2.7873489515695668e-06,5.81644460758988e-14
970,1.535544826817981e-19,1.0222847514355856e-09,2.3177694645798554e-07,6.081461566875133e-07,0.002368003321065902,0.05680942495079903,0.3061110013832911,0.02288094049157406,0.6118297889078785
977,0.05734092374740319,0.5350063929108609,0.3502319816596542,0.05283006620933924,0.004576080605261934,9.666043609068781e-06,1.505110012614212e-06,3.3837132061338915e-06,6.535057632678736e-13
989,1.5038002244445753e-15,5.760661445223941e-09,5.530764807602427e-05,7.607578719686229e-06,0.0009057085766171611,0.9746895056167025,0.022757883076214586,0.0009003301674104885,0.0006836515756024452
1011,1.1428475574574056e-23,1.1584380562031893e-12,4.3434974424776346e-08,3.1257830443579375e-08,4.9909989541280126e-05,0.022883366936338034,0.1335842267131882,0.0008552849158166768,0.8426271367511543
1013,4.251685327800009e-06,0.008857661179596259,0.06465606917537865,0.4955941794611479,0.2569451263849124,0.03667530779596062,0.09312117078352322,0.044146050393621024,1.8314053795707282e-07
1015,0.5246173547580438,0.21200970734874633,0.18403915652893937,0.07491858185898895,0.004370916228883925,1.5304750835940383e-05,1.3178741915821823e-06,2.7660650755385972e-05,6.177366647148957e-13
1018,0.032818543438220334,0.7899899427167005,0.03299111213937092,0.12445858583888306,0.018982332484739153,2.3528413082074364e-05,7.173879191662969e-06,0.0007287810818892265,7.917844052618443e-12
1021,0.0273126445962585,0.031191438061162046,0.07690871909131239,0.2595553797857558,0.1383769952530399,0.15440105862986245,0.23508090305312107,0.010135641854387435,0.0670372196750997
1025,0.013720270128060336,0.3435534284067576,0.027942383587937675,0.5660618142001265,0.03898087685025582,1.4043617187572063e-05,7.228273949441141e-06,0.009719954925688935,1.0036228228351643e-11
1030,1.0830997990608665e-07,0.005274959148349735,0.0029534430212830565,0.17917306770286473,0.03998446552009359,0.0001521068833411431,0.0005870349663080085,0.7718745298862327,2.845615487538679e-07
1031,7.93601976090027e-14,6.3648826312659624e-06,7.640463691237897e-05,0.0010946560467185245,0.07711913602492393,0.020054206969780167,0.01885928634972336,0.882493328996203,0.00029661609302670107
1036,3.366020397114026e-08,0.0006652828517570188,0.0027229202526875673,0.014483520389533435,0.24782966420555155,0.1527842540941052,0.051473702609957914,0.5291587204392536,0.0008819014969474015
1038,4.57960116447722e-08,0.000490397573030306,0.05800475767681357,0.026132636257791518,0.5299838361680572,0.12130219245159313,0.06993407490544959,0.193277607095999,0.0008744520752537303
1041,0.9997866331299717,0.0002132011451310706,1.8841773422471343e-09,1.638304210382613e-07,1.0298820918944551e-11,2.9250329931667755e-19,3.1849136890424926e-20,5.011405983446819e-16,4.109554969835674e-31
1048,0.925252276242533,0.07235350517546815,0.0007991360373970918,0.0015833889892515245,1.1628513315314507e-05,2.1252934577084457e-09,3.279807540855616e-08,3.0118666510491656e-08,5.586025883669234e-18
1051,2.9272697502363775e-25,3.192855916487226e-16,6.06237650468426e-10,1.6890409452048045e-10,2.9179344137985e-06,0.00010874513367818816,0.017890731351146966,0.0013834817139229216,0.980614123091696
1060,4.356191683745452e-05,0.010629784156347853,0.013264113005492422,0.4693581697440485,0.28425569532744926,0.011568844753908868,0.043413888320852724,0.1674652737385841,6.69036476839617e-07
1067,5.887749317694722e-07,0.0017341361758129107,0.2546886133985873,0.5931567443729563,0.06465559201825326,0.07074810422390192,0.011189829014861036,0.0038258951928775613,4.968278154634236e-07
1075,2.395709456391583e-14,1.580081766183724e-07,0.010943212665175728,0.00043178262593908726,0.011004266896770774,0.7168639082025705,0.25717898370502534,0.0030098807042368866,0.0005678071920808077
1078,6.774320790448689e-05,0.06172734833247633,0.6995146879870218,0.15146192616079626,0.07695089966847485,0.003688578341886309,0.0045200033780701315,0.0020687243111970166,8.861217217234848e-08
1080,0.04435396212803623,0.047620709545723845,0.044272252715837325,0.205332561349758,0.11899312738446746,0.06958300202677845,0.08297714555234048,0.13343908130020513,0.25342815799685314
1082,6.4991887523166865e-15,3.4527065255456195e-07,0.000343205304862762,5.860703713156858e-05,0.02938539133447772,0.16125765394109412,0.33556868089671293,0.2585738701349748,0.21481224608008426
1084,0.01604876601038035,0.9345326950828421,0.028841442642399417,0.019954967282498022,0.000621816891372262,2.6680846507650527e-07,6.317531240263146e-09,3.896451066033431e-08,1.2784203982567885e-16
1086,1.209755005745977e-07,0.0286645160174912,0.04122623585987299,0.45396777615449196,0.39256722932735955,0.012246659710197035,0.04001963516303204,0.031307650685323686,1.7610673447822248e-07
1096,9.472347722129193e-09,0.00825254478424646,0.23017696020517217,0.20772066974850625,0.27045905516209795,0.20768189947262022,0.06466282268531709,0.01103272203839506,1.3316431284257096e-05
1109,1.436346241799919e-05,0.012968287846517617,0.0379540918480554,0.22098127773329987,0.4594861136457619,0.25761289436774837,0.006329929018753788,0.004652299443367969,7.426340784468538e-07
1111,0.011680072874276472,0.42718135177643135,0.3690034991807229,0.1743770619778561,0.017585752064167823,3.177088635225403e-05,8.457011687565432e-05,5.592111146486979e-05,1.1851342461084371e-11
1117,1.8896916213699476e-05,0.013898886924716155,0.8833193500093699,0.09349961814378807,0.006801160484090955,0.002392446995999065,6.593497778821087e-05,3.7055141751409897e-06,3.38566723483041e-11
1131,5.350600604579057e-13,2.4899728492463802e-06,0.0027959748394637295,0.001438403210636847,0.0618671086685251,0.03339965168512403,0.6425332905253751,0.23734990511180207,0.020613175985689635
1133,9.973823273008544e-14,2.903961147816832e-06,0.0009898072943778017,0.0004397544918680508,0.22259364789864367,0.21056683308895027,0.30362478294074474,0.2506915845240847,0.011090685800083778
1135,2.23298925268447e-07,0.003007512675442557,0.22920318295947198,0.3513906642832697,0.36579063581345767,0.0009717583994795964,0.006276169520861452,0.04335750114976392,2.351899330417925e-06
1137,0.06259724894723591,0.35446461147923614,0.025177752316635296,0.2928243176551152,0.05139626740556741,0.07139824146945094,0.029125120757368818,0.06882092170526274,0.044195518264127674
1143,2.7333058583279988e-22,1.4222946876318716e-11,4.2471083187837894e-08,6.241959607799046e-08,0.0001611672722574822,0.00228754581980222,0.0858592570144737,0.007039361075420105,0.9046525639131431
1150,1.1129808694675559e-05,0.012575079522851872,0.0005911629313274604,0.6325384063758129,0.13136580072790255,0.0002687662751327197,0.0002580329496697298,0.2223916076362964,1.377231167256306e-08
1151,0.0029023400884968897,0.8161557271029595,0.08803571830238838,0.08564085568692249,0.007196321977144961,2.663610652134927e-06,5.089890198421716e-06,6.128332541892387e-05,1.5818536832812166e-11
1154,0.0001634870514356425,0.1930258894154665,0.20501345770812435,0.4398586535981251,0.15884101219284402,0.00010603264754298193,0.00012736463149075835,0.0028641024862047495,2.6876411299988885e-10
1159,6.63277863097638e-13,8.304090200320292e-06,0.005355826504542076,0.011146566779207239,0.11665176479103063,0.6689024229101753,0.17548559708598593,0.014435007698636362,0.008014510139559465
1160,0.06646822257891444,0.811971051503259,0.05838570231248098,0.05673009983920776,0.006292346965809513,3.457075840708202e-05,7.842797345984096e-06,0.00011016323913027898,5.445563592397083e-12
1161,8.27385930157027e-19,2.8970101360576134e-11,1.806401762907458e-06,3.815345394507076e-08,9.095972288179397e-05,0.034944542299971154,0.030709774017342706,0.0033487423968748342,0.9309041369787411
1170,4.790285261622178e-18,6.745406095159672e-09,4.673461608609439e-05,0.00013980734781938458,0.0024460210229817246,0.34609993054917004,0.2033716061837447,0.044208954112694106,0.40368693942209527
1171,0.933068739099267,0.06692212402666205,3.6709533920100268e-06,5.460497861897233e-06,5.4224136479093945e-09,3.9547524610231646e-15,4.3669903246580357e-16,4.014892637264731e-13,1.1952388790908401e-25
1173,0.001395483106357767,0.30190560168637115,0.47243689421266843,0.191862046964463,0.030877470963802993,0.0014412317609252573,3.3529923686333364e-05,4.774136371742499e-05,1.799688986303051e-11
1174,2.8521000594315833e-06,0.017325666350874784,0.5375444220920222,0.2306634806839745,0.12123641257206362,0.0002031712908619211,0.0014670196392573846,0.09155684111610422,1.341547789029611e-07
1191,5.600697776101083e-13,1.886609252205835e-07,2.380820607030397e-05,0.00011822561480828194,0.01304560723809994,0.012170939260360612,0.5939622124358646,0.23859651381365746,0.1420825047696515
1195,2.6511775061492177e-05,0.032761364770870514,0.5132096723981696,0.38805692209200116,0.05159612549016908,0.00017456183403259646,0.00019946800870853382,0.013975368389701199,5.241284668741124e-09
1196,7.390113208166163e-05,0.01300544425681484,0.6745951800858163,0.12405903854960222,0.18479020297160195,0.000853222344111823,0.00023920657565532451,0.002383803825277533,2.5903844086791734e-10
1198,1.9682755571518365e-05,0.034135925183495786,0.9336249252923959,0.010646688778155798,0.01784619577026094,0.003249406042613351,0.0004484647401417089,2.8710703239042833e-05,7.34119140788688e-10
1201,5.826275120925437e-05,0.03613452928756355,0.20704929077093304,0.42913021956059294,0.19510711027036481,0.0038857491088301675,0.005532869671474339,0.12310116502289684,8.035561354201456e-07
1202,0.01750298909788068,0.9051882952936599,0.035391371122461185,0.035008582137018754,0.006797163033359749,4.220265692580498e-06,1.207494049419225e-05,9.530406270577537e-05,4.6727763558469916e-11
1206,0.06633747369323431,0.07079252355098109,0.12862470143335222,0.3034215510371677,0.05907955552080634,0.030282990301088202,0.22580669623587019,0.022285294583797067,0.0933692136437018
1225,1.9483187808195935e-07,0.0017936740222990002,0.02696998911200334,0.6790475594497097,0.2807691276030646,0.001512530971875598,0.0036778834093461484,0.006228741388993828,2.9921083439744924e-07
1233,1.518743887759494e-23,5.114486760633897e-15,2.763112640852226e-10,3.6642870083737494e-09,1.6156606862202358e-07,0.002324869822117506,0.0010878635804725033,1.7217252920812408e-05,0.996569883837815
1237,0.00017764444522186802,0.3106625537475863,0.054478457484280554,0.6231273730190195,0.011030403872988495,0.00014976663457601973,1.8263887478226244e-05,0.00035553640219341306,5.06657006945102e-10
1240,0.04633722026399556,0.6873282555177026,0.09260691439475227,0.17000560424409886,0.0037185124880329194,9.920515004197082e-07,7.182915502551975e-08,2.429210761187437e-06,3.589041279035465e-16
1242,0.10168414789609523,0.8749409270211332,0.015518946571166531,0.007664473001348304,0.00019136313793409639,1.0988050369650314e-07,2.7937181285185573e-08,4.554637396158796e-09,3.615408691459497e-17
1245,0.040116438512589794,0.9465410436410587,0.008061928747076641,0.004633394657396555,0.0005685378105898338,2.5340370265278622e-08,6.836144062575924e-08,7.856292945567535e-05,2.531746095912302e-14
1248,1.118283837381904e-11,6.263752184857088e-06,0.00012991268038269098,0.0022801340101039538,0.07566115206241157,0.02951511382384432,0.3812894691448174,0.5088695221962724,0.00224843231880294
1250,2.932383320812952e-18,6.273725256408208e-09,8.473349615100466e-06,7.758017082238372e-05,0.03546235551091866,0.5117874720385278,0.3806183010478564,0.04445661374746522,0.027589197861068903
1252,0.0020148623763469593,0.7164444495862039,0.049014265841892196,0.20393796579384021,0.02854975624419755,6.74664853172385e-06,1.4858948469668923e-06,3.046761395886494e-05,1.8003130292228063e-13
1253,4.578786683584846e-06,0.14292148887410053,0.39602615583804057,0.35437264443633865,0.10451295254740417,0.00186472408204954,7.473467571923255e-05,0.00022272067198534856,8.765539864753493e-11
1259,9.613415052337462e-27,4.233651655804203e-15,8.936937005020793e-09,3.0120971262817505e-11,1.0028462643298369e-05,0.1042939447220495,0.42219600851568384,1.405257395609536e-06,0.47349860407515854
1265,3.885534277332057e-11,4.3488312796386775e-05,0.0035942528565454496,0.00710091501573861,0.2515830705932974,0.39597293939242184,0.08794549948388385,0.25304440496816777,0.0007154293382887482
1283,8.255051869167178e-10,0.0007192127949301687,0.014204038065288355,0.10344978558909557,0.08226193314243867,0.0003601854552925553,0.004605181983624869,0.7943989529873631,7.091564609698662e-07
1285,2.505137677167715e-05,0.7086989893666733,0.13740794774989676,0.04279492166340894,0.10977902615048268,0.00014957980005213194,6.697888032314737e-05,0.001077503732663513,1.279717900022287e-09
1300,5.132430782634402e-16,8.174160992309984e-09,0.00012804214104074007,4.492368159582044e-06,0.001427544376869008,0.23890949847384838,0.5071429598844595,0.005063182511844545,0.24732427206961802
1308,0.02656924303084699,0.03770936627254163,0.2736417709292555,0.4228699151419556,0.06395708823755125,0.05271897935725052,0.05580330949078402,0.026228122075951092,0.0405022054638635
1312,8.922205774359217e-11,9.99841445169469e-06,0.0022489798434922868,0.027074879933245,0.1646474415173427,0.16114147011878643,0.14833368910268557,0.4941515553683239,0.0023919856124506836
1320,4.088737566082622e-07,0.027886511762670766,0.01233424702390906,0.47212808668297923,0.3927661293368944,0.020141161550076673,0.01026962558208064,0.06447195070683859,1.8784807953502121e-06
1323,1.4308398541273843e-19,1.951885644090138e-10,2.5123670266709478e-05,4.3203977444779786e-07,3.5948060124326445e-05,0.9980055891611659,0.0017190836264113162,1.8983758605009613e-06,0.0002119248711959634
1324,1.236654673698233e-05,0.016692301224270224,0.005875404582677334,0.15578169895555194,0.641406812620481,0.00975130577806238,0.013963240043209344,0.15651622863666173,6.416123442372373e-07
1326,1.0648141297395755e-07,0.002143809388706415,0.008423879185390098,0.16451323741845147,0.473687444304,0.09165963577240537,0.06873791094854866,0.19073081787235538,0.00010315862873263227
1328,1.8246987834940972e-06,0.022354869833566594,0.047976433924800006,0.5232702842149376,0.39299711006181454,0.00047857515673607834,0.001827988712134218,0.011092895722520845,1.7674711702233368e-08
1336,0.0002891775707625473,0.9188671143776012,0.05746653010235583,0.011000306185393329,0.012343350392447116,1.9945451217982923e-05,1.3789145043005905e-06,1.2196992869261745e-05,1.284832165603975e-11
1337,1.6141180351464606e-18,1.5254431790627542e-10,2.7444878024765168e-06,2.0319805153075624e-07,0.0005300140678148506,0.00747060390981764,0.16826523556809175,0.0069303456892466616,0.8168008529266237
1346,9.210087465635738e-05,0.5299440934463777,0.2827517592752627,0.11798604285575658,0.06807736858876512,0.0003067702624578359,8.540343750150369e-05,0.0007564595723805339,1.6868419784684233e-09
1361,0.5411280334664875,0.4558598023052676,0.001727977258250528,0.0012735822575122675,1.0603115696163548e-05,1.5034558495286965e-09,1.409087395303825e-11,7.923909852873482e-11,3.5137919837471537e-20
1367,0.9999880765676343,1.1923096909471183e-05,2.7558705959507375e-10,5.982672111070775e-11,4.5336633806205924e-14,5.488072459729672e-21,5.828013498822852e-20,9.563982959051689e-21,4.248707565859641e-33
1369,3.1223583451683024e-06,0.012060968433467944,0.01268899416105073,0.25745087514016485,0.5061290072201566,0.18903669239592752,0.00934532508018824,0.013279088319337136,5.9268913604924564e-06
1383,0.001113644122033611,0.055631380969860686,0.276209743310518,0.6143141628690794,0.045664401232435335,5.296597937602292e-05,0.001376053102595805,0.005637644185741164,4.2283625956992014e-09
1385,0.003142190724928947,0.9207374870663112,0.02035524016446791,0.04650370005324634,0.009155751389056202,1.781565535602688e-05,1.4417618152405464e-05,7.339731208523586e-05,1.6396051453053385e-11
1386,9.207084207020916e-14,8.931819828109999e-07,0.0016057864463206238,0.005801285437812482,0.20842251838990497,0.11164399931440468,0.5100507330245941,0.15733908911325994,0.005135695091628795
1388,7.56941990332071e-16,4.1612218089397394e-07,0.00022550603537478686,0.0031963380894207078,0.11590006974662542,0.06936362934647837,0.6188954287734705,0.18840515133918115,0.004013460547267453
1390,0.0003940154991114367,0.1318741969229374,0.7715395072893569,0.07320561270809745,0.021479469458064428,0.0012356021369192712,8.687466319390581e-05,0.0001847181453009832,3.1770165073661496e-09
1392,9.624921319911313e-10,0.0003916004082731324,0.21428253642277612,0.08710058665259107,0.3396002608519541,0.007690445453965093,0.13194133668748725,0.2178196340591969,0.0011735985012666652
1396,6.324416264014814e-05,0.47221759831806903,0.19116343179220954,0.1374417098408541,0.19077089337542188,0.0007522670570182749,0.00026177840643469005,0.007329076272094202,7.752527898516922e-10
1398,2.1994260127643994e-25,4.154753672467259e-15,1.7998941311302805e-08,4.3321854324505607e-11,7.336323160916363e-07,0.004075974361516912,0.00713445801941886,2.4992886488959158e-05,0.9887638230579937
1400,3.777970397723308e-19,2.2822246245852901e-10,1.6741184218212442e-06,1.078065291457508e-06,0.002272305999898644,0.21738805570032405,0.13960657479455651,0.027796154836966378,0.6129341562563243
1403,1.358874861836004e-20,6.5521764251188575e-12,3.1048839677847725e-08,6.426267933946006e-07,0.00016105744187633645,0.0070135379092396005,0.03957113387741082,0.03559846747547054,0.9176551296138183
1405,1.1100584002192948e-10,4.504861131075566e-05,0.01294810501467962,0.012224108583188701,0.03713111025089051,0.8397880586086734,0.041181070729786606,0.05659095165590665,9.154643455773376e-05
1406,4.4357467627284633e-08,0.0005203468281926689,0.009824860217246635,0.12055708252767908,0.5754716128191676,0.08844814687437703,0.02815487457223774,0.1769977586932433,2.5273110389332285e-05
1411,3.0227876802580126e-05,0.10329887680444427,0.5356711542593688,0.05155658293988618,0.29651447405223297,0.0012409532898724884,0.00974246885833614,0.001945244347991426,1.757107812872838e-08
1431,1.9441836111442727e-07,0.0010461401367718394,0.023674790802131328,0.3585974994476273,0.2531601399670079,0.018481985111914886,0.24667889713400265,0.09833688950685603,2.3463475328328732e-05
1432,2.5401354391519338e-05,0.18971244132461246,0.3026338194232258,0.045743967846317624,0.44196892453394326,0.005966357009727212,0.012909618981113613,0.001038072803818693,1.3967228473362448e-06
1437,0.0014495097327226248,0.3494275634612257,0.43822216287672694,0.16170468684875092,0.04845653205928643,0.000271849202566654,0.0002516577626435131,0.00021603795284360017,1.032356912964979e-10
1438,1.3320378697211565e-09,0.0006032603321163509,0.24366013881570323,0.3747393316455638,0.1571549180895198,0.1357613566403676,0.009623921160094216,0.0784568412784456,2.3070615327828132e-07
1440,1.020825446249759e-18,1.8217316072403777e-10,3.1416880677696085e-07,3.754453471668019e-07,0.0005913953637854291,0.019410545560439495,0.1604280594853151,0.07392600081456187,0.7456433089795822
1443,0.0005234105327484775,0.5998253461024955,0.3016166721596809,0.073598502663589,0.02435349345525091,1.1345895290643195e-05,5.464445183059352e-07,7.068274612142586e-05,3.0621458167896745e-13
1446,5.2762722673972255e-06,0.017175698225417067,0.42819599514944345,0.5145368017198725,0.03895469666067706,0.0005743397814273635,0.00016900894800684892,0.0003881819895258105,1.2533631307538916e-09
1448,0.12273477256100276,0.8759609971778978,0.0011700690915909856,0.0001318593658498619,2.301400504957055e-06,4.091711571558925e-11,8.777046972605753e-12,3.534611421965802e-10,4.985273978627745e-20
1455,2.8891979158386144e-15,5.7336787261928767e-08,0.00038448008899851524,6.8907475647846e-05,0.006084840452623106,0.7614548587572935,0.22000515093496892,0.001178535838534841,0.010823169115146683
1461,0.0002845651445954384,0.017158342489155376,0.3480926125223015,0.5470381228675354,0.08523392989204324,0.0018314909545899666,0.00012325791782306765,0.00023767812681499523,8.513902702444998e-11
1464,1.6073808233481717e-08,0.001233900939365785,0.12687570932708186,0.052273107686714775,0.7117330234615162,0.005569083081026389,0.017449241160107695,0.08486325726549095,2.6610048822038734e-06
1467,1.6120970498539573e-21,3.0242107817452954e-11,9.793096005001962e-08,2.0185390416587836e-06,0.00031882151149775084,0.03375813223905978,0.026031183879057455,0.029087894750065357,0.910801851120073
1468,3.3261117865522125e-08,0.005203004506395665,0.0690763083145135,0.20544012975407636,0.4505557012066023,0.00041723708243302486,0.013196699695159263,0.25611063471457557,2.514651256362758e-07
1473,6.140498959389887e-07,0.05751953327144847,0.03681508929943897,0.27099715692153437,0.552656693252391,0.0022363240926947733,0.0060453313889759774,0.07372890414944021,3.535741809557696e-07
1474,0.12625663565168177,0.8620640478223962,0.001260886765506233,0.008501434324812658,0.001886132380369321,3.853752407481425e-07,2.727187773210479e-07,3.020496104559226e-05,1.684787365175026e-13
1478,0.00015543024401139667,0.09459948304322943,0.7535273631143101,0.11677933657930976,0.031869209759375045,0.0019405825336113764,0.0009839549956591567,0.0001446389563932099,7.741015374086987e-10
1483,0.0017490959714976278,0.288718135301747,0.15780658153400634,0.42270077555868535,0.11604956700028933,0.002598187191667253,0.0008785630068153492,0.009499088134890804,6.300403224533708e-09
1486,5.705788878166031e-17,1.0391286093092796e-08,0.00019739817134203623,6.241785372024544e-05,0.0022600280657667786,0.5411868664801905,0.44599770651433895,0.0007276596869804467,0.00956791283637159
1488,1.9756645051852738e-05,0.03763653286505394,0.23428939641276267,0.06798036482486276,0.46600474607327236,0.10895667884032581,0.07976420590309367,0.005347986477147124,3.3195843639748133e-07
1491,8.725974845591074e-07,0.17340042213546408,0.033911718139646704,0.34101142692303493,0.19341511334173103,0.19694695028684112,0.020394466868559124,0.040916665204642204,2.3645026083942834e-06
1515,0.00014224131635124618,0.9139309374288159,0.0532766252497662,0.021387875720792215,0.0112414862453019,5.5768755664493124e-06,5.22163787430785e-07,1.4734998711655986e-05,9.07250378334033e-13
1516,0.10971347667360454,0.6964829097137255,0.1186911958644754,0.07307809873989447,0.0020269390929527737,6.433394025187675e-06,1.7140995901986306e-07,7.751113482516499e-07,3.5636129878744447e-16
1530,0.11973871604040538,0.8099022352572454,0.04389481079092017,0.01708141992288945,0.00932159718462303,5.818539340235887e-05,9.156034918008409e-07,2.1198064896304273e-06,5.358585244697159e-13
1531,4.1335831226816905e-09,0.00015284369255986498,0.0691961084325404,0.12641401439564234,0.28206238751114426,0.18140659306456922,0.3259180951101061,0.01473767155893345,0.00011228210092065873
1535,3.266324721233971e-08,0.003092186434941792,0.00543348586927485,0.1342605423559865,0.8415867443230857,0.0015666992061029365,0.006899473083728936,0.007160759860744765,7.620289045435438e-08
1536,2.8623067430359775e-11,0.0002252334598937492,0.009256237022656297,0.10573434360168905,0.11683394028009646,0.19460819060306178,0.34735127807498084,0.2125781630625023,0.013412613866497669
1542,6.906026316648071e-09,8.897535922369524e-05,0.006724681312516579,0.0019445503473223384,0.025074418995175485,0.43584270170756717,0.3807122617540332,0.09248593491489229,0.0571264687032441
1544,0.0003497139523113692,0.4700430390409295,0.2587043810130717,0.2207843142685356,0.04732760302424239,0.002727190200993738,5.0913534994378305e-05,1.2844417812294967e-05,5.471092693607935e-10
1545,0.46609585640713785,0.4823432951566172,0.022463684808511315,0.028811279829291835,0.00028455688946888916,4.7851954627660886e-08,1.0678208703372894e-06,2.112361474373839e-07,9.263125344065662e-16
1548,0.0005578633440905862,0.3441169629328912,0.09843115395584731,0.3610473383595925,0.18125781334583949,0.0020161940839932744,0.0002837946255302928,0.012288876564742845,2.7874712364513495e-09
1552,8.94441995143041e-19,7.646379367698413e-09,3.230150889154861e-05,3.0056671899804655e-05,0.004683872705961114,0.061284033003460796,0.9055764759200459,0.005022130880668239,0.023371121662693776
1554,1.9883764299662817e-12,2.620818421953983e-05,0.0038338651588255687,0.004686703430676581,0.06038175402178764,0.8612125931209156,0.05987279981849587,0.008853551697544237,0.0011325245655497277
1562,4.963495923484077e-05,0.37368780534789947,0.13995359336972582,0.39047238745700436,0.09200372673384145,0.0005614372422062296,0.0006072606250850342,0.002664150330902119,3.934099553421876e-09
1570,8.208103972346145e-05,0.02826434445576721,0.76901861074992,0.1968611903407517,0.003960815670333531,0.0017640741426782805,3.7059326554416136e-05,1.1824253032700702e-05,2.1243011719363884e-11
1572,8.690730928418008e-09,0.00011660214925442911,0.004345127161733414,0.007299699924707072,0.06182742478612143,0.005124165832464408,0.10287854159064894,0.8181903098614045,0.00021812000293523396
1575,1.2284674717934542e-09,3.439230679143915e-05,0.0012384221693134405,0.006164014632797773,0.1468493747707527,0.012606317316774474,0.13039711458221948,0.7023292231182247,0.00038113987465269794
