-0.190540217166978 -2.01628131408634
-0.0641161346476588 -0.710241613919245
-0.0635134057223259 -0.672093771362113
-0.268366221305834 -2.7242983973027
-0.0641161346476588 -0.710241613919245
-7.75233516330229 -3.42994679494814
-0.131666622393166 -1.24588584377339
-0.065833311196583 -0.622942921886697
-0.185975028083904 -2.09223473803921
-0.127739696855871 -1.37073008023578
0 0
-0.195846876271247 -1.97508319342359
0 0
-0.065833311196583 -0.622942921886697
-0.0670915553264585 -0.681074599325676
0 0
-2.86346059136269 -1.18062544032894
0 0
0 0
-0.0652822920904158 -0.65836106447453
-0.0670915553264585 -0.681074599325676
0 0
0 0
0 0
0 0
-0.180300631368466 -2.10315708020118
0 0
0 0
-0.0641161346476588 -0.710241613919245
0 0
0 0
-0.127026811444652 -1.34418754272423
-0.0635134057223259 -0.672093771362113
-0.0601002104561552 -0.701052360067059
-19.1056078610776 -6.7775860779072
-0.0619916760279678 -0.697411579346403
0 0
-0.0646490855691062 -0.773908537204404
-5.61714288023857 -2.4509580190938
0 0
0 0
0 0
0 0
-0.0670915553264585 -0.681074599325676
-0.134183110652917 -1.36214919865135
-2.85564836965207 -1.87684048701703
-10.5938766226591 -3.18855696222458
-0.0646490855691062 -0.773908537204404
0 0
0 0
-0.129298171138212 -1.54781707440881
0 0
0 0
-0.065833311196583 -0.622942921886697
-0.0626650224427075 -0.668454567969574
0 0
-5.71129673930413 -3.75368097403406
-0.065833311196583 -0.622942921886697
-2.7813006628418 -1.27740027288075
-0.127739696855871 -1.37073008023578
0 0
-0.065833311196583 -0.622942921886697
-0.131666622393166 -1.24588584377339
0 0
0 0
-0.0601002104561552 -0.701052360067059
-0.131666622393166 -1.24588584377339
0 0
0 0
0 0
-2.87208484584161 -1.89757278090901
-0.0638698484279354 -0.68536504011789
-0.0601002104561552 -0.701052360067059
0 0
-0.125330044885415 -1.33690913593915
-0.0641161346476588 -0.710241613919245
-0.0670915553264585 -0.681074599325676
-8.49837926308096 -3.6332708162844
-0.0635134057223259 -0.672093771362113
-0.065833311196583 -0.622942921886697
0 0
0 0
-3.10386143318731 -3.98483488059718
-2.83926627156165 -1.95612745769264
-0.0646490855691062 -0.773908537204404
0 0
-0.300501052280776 -3.50526180033529
0 0
-0.0638698484279354 -0.68536504011789
0 0
-0.131666622393166 -1.24588584377339
-0.127739696855871 -1.37073008023578
0 0
0 0
-0.129298171138212 -1.54781707440881
0 0
-5.54686592073012 -2.66636907161188
0 0
0 0
0 0
-0.127739696855871 -1.37073008023578
-2.80315137264995 -1.20137202262588
-0.0626650224427075 -0.668454567969574
0 0
-0.0635134057223259 -0.672093771362113
-0.0646490855691062 -0.773908537204404
-0.268366221305834 -2.7242983973027
-0.129298171138212 -1.54781707440881
-0.360601262736931 -4.20631416040235
-0.0638698484279354 -0.68536504011789
-0.195846876271247 -1.97508319342359
-0.0638698484279354 -0.68536504011789
-0.0601002104561552 -0.701052360067059
-5.78702139318154 -3.06230324072495
-0.0601002104561552 -0.701052360067059
0 0
0 0
0 0
-2.80315137264995 -1.20137202262588
0 0
0 0
-2.97714753911305 -3.25248346630434
-0.0652822920904158 -0.65836106447453
0 0
0 0
-0.0638698484279354 -0.68536504011789
-0.0619916760279678 -0.697411579346403
-3.04376122273116 -3.28378252053012
0 0
-0.128232269295318 -1.42048322783849
0 0
0 0
-2.75512288953818 -1.19190022309167
-0.0638698484279354 -0.68536504011789
0 0
-2.86346059136269 -1.18062544032894
-0.263333244786332 -2.49177168754679
0 0
0 0
-0.185975028083904 -2.09223473803921
-0.0635134057223259 -0.672093771362113
0 0
0 0
-2.86346059136269 -1.18062544032894
-0.0670915553264585 -0.681074599325676
-0.256464538590635 -2.84096645567698
-0.0619916760279678 -0.697411579346403
0 0
0 0
-0.0601002104561552 -0.701052360067059
-0.0652822920904158 -0.65836106447453
-0.0670915553264585 -0.681074599325676
-0.254053622889303 -2.68837508544845
-0.402549331958751 -4.08644759595406
-0.127739696855871 -1.37073008023578
-2.88412544499286 -1.85863405016317
-3.04376122273116 -3.28378252053012
-0.0601002104561552 -0.701052360067059
-0.0641161346476588 -0.710241613919245
-2.94679046743557 -2.52708861813275
-0.0635134057223259 -0.672093771362113
-0.256464538590635 -2.84096645567698
-0.0652822920904158 -0.65836106447453
-0.0626650224427075 -0.668454567969574
-0.329166555982915 -3.11471460943348
-0.329166555982915 -3.11471460943348
-0.319349242139677 -3.42682520058945
-0.263333244786332 -2.49177168754679
-0.258596342276425 -3.09563414881762
-0.402549331958751 -4.08644759595406
-0.335457776632293 -3.40537299662838
-0.329166555982915 -3.11471460943348
-2.99191371388096 -3.31789052776729
-0.323245427845531 -3.86954268602202
-5.87119650312788 -5.13933310454225
-0.127739696855871 -1.37073008023578
-0.383219090567612 -4.11219024070734
-0.127026811444652 -1.34418754272423
-0.263333244786332 -2.49177168754679
-5.84059491044235 -5.30149804844287
-0.402549331958751 -4.08644759595406
-0.0635134057223259 -0.672093771362113
-0.190540217166978 -2.01628131408634
-0.402549331958751 -4.08644759595406
-0.335457776632293 -3.40537299662838
-2.97714753911305 -3.25248346630434
-0.0638698484279354 -0.68536504011789
-0.0638698484279354 -0.68536504011789
-0.131666622393166 -1.24588584377339
-16.4245390779186 -8.31094725724184
-0.329166555982915 -3.11471460943348
-0.256464538590635 -2.84096645567698
-0.0635134057223259 -0.672093771362113
-0.313325112213537 -3.34227283984787
-0.127739696855871 -1.37073008023578
-11.3311723507746 -4.8443610883792
-0.193947256707319 -2.32172561161321
-0.254053622889303 -2.68837508544845
-0.563985201984367 -6.01609111172617
-0.391693752542495 -3.95016638684718
-0.263333244786332 -2.49177168754679
-0.256464538590635 -2.84096645567698
-0.258596342276425 -3.09563414881762
-26.2366615553256 -8.6931709802313
-0.201274665979376 -2.04322379797703
-0.197499933589749 -1.86882876566009
-0.384696807885953 -4.26144968351547
-3.05863076636169 -3.94283218309744
-0.193947256707319 -2.32172561161321
-6.26782307683078 -8.67072212126142
-0.201274665979376 -2.04322379797703
-0.326411460452079 -3.29180532237265
-2.79099928408296 -1.10293194981263
-0.495933408223743 -5.57929263477122
-0.360601262736931 -4.20631416040235
-0.456976044632911 -4.60852745132171
0 0
-0.263333244786332 -2.49177168754679
-0.420701473193086 -4.90736652046941
-7.83349474416164 -4.09463187726502
-0.255479393711741 -2.74146016047156
-0.129298171138212 -1.54781707440881
-0.263333244786332 -2.49177168754679
-0.510958787423483 -5.48292032094312
-0.526666489572664 -4.98354337509357
-0.460833178376081 -4.36060045320688
-0.185975028083904 -2.09223473803921
-11.0411703301924 -8.02619631704762
-0.452543598983743 -5.41735976043083
-3.04376122273116 -3.28378252053012
-8.67031344897749 -7.12400614101491
-0.563985201984367 -6.01609111172617
-0.258596342276425 -3.09563414881762
-0.480801683649241 -5.60841888053647
-0.540901894105397 -6.30947124060353
-6.08752244546231 -6.56756504106024
-0.360601262736931 -4.20631416040235
-3.18965187445324 -5.25804163771958
-0.191609545283806 -2.05609512035367
-0.185975028083904 -2.09223473803921
-0.193947256707319 -2.32172561161321
-0.258596342276425 -3.09563414881762
-0.371950056167807 -4.18446947607842
-0.255479393711741 -2.74146016047156
-0.326411460452079 -3.29180532237265
-0.480801683649241 -5.60841888053647
-0.536732442611668 -5.44859679460541
-0.447088938995548 -4.79755528082523
-0.123983352055936 -1.39482315869281
-0.185975028083904 -2.09223473803921
-0.329166555982915 -3.11471460943348
-0.383219090567612 -4.11219024070734
-0.329166555982915 -3.11471460943348
-0.433941732195775 -4.88188105542482
-0.402549331958751 -4.08644759595406
-0.313325112213537 -3.34227283984787
-0.255479393711741 -2.74146016047156
-7.95360982928167 -3.9690931961489
-3.25316528017557 -5.93013540908169
-0.127739696855871 -1.37073008023578
-5.66558617538731 -2.4221805441896
-3.15767222149693 -5.27834781904572
-0.123983352055936 -1.39482315869281
-0.510958787423483 -5.48292032094312
-0.187995067328122 -2.00536370390872
-0.394999867179498 -3.73765753132018
-5.87603247671304 -5.78108368104537
-0.193947256707319 -2.32172561161321
-0.508107245778607 -5.3767501708969
-0.191609545283806 -2.05609512035367
-0.254053622889303 -2.68837508544845
-3.01876811577756 -3.30332501013401
-0.335457776632293 -3.40537299662838
-15.6123311646536 -8.30998499130441
-8.11839215647203 -5.32640420172338
-3.15767222149693 -5.27834781904572
-0.185975028083904 -2.09223473803921
-0.402549331958751 -4.08644759595406
-3.22406185409962 -5.3869396007313
-0.317567028611629 -3.36046885681057
-0.313325112213537 -3.34227283984787
-3.10386143318731 -3.98483488059718
-6.06173672029485 -7.15561441862859
-3.22406185409962 -5.3869396007313
-0.391693752542495 -3.95016638684718
-0.444593840056281 -4.70465639953479
-0.512929077181271 -5.68193291135396
-0.326411460452079 -3.29180532237265
-0.460833178376081 -4.36060045320688
-0.375990134656245 -4.01072740781744
-0.512929077181271 -5.68193291135396
-0.065833311196583 -0.622942921886697
-0.191609545283806 -2.05609512035367
-3.16843282754456 -5.07084206712612
-0.192348403942976 -2.13072484175774
-0.384696807885953 -4.26144968351547
-0.123983352055936 -1.39482315869281
-0.309958380139839 -3.48705789673201
-0.323245427845531 -3.86954268602202
-3.23827670747471 -5.88592772420246
-10.8145225341368 -7.28988774832442
-2.92029745522117 -2.65074902422143
-0.247966704111871 -2.78964631738561
-3.18965187445324 -5.25804163771958
-0.456976044632911 -4.60852745132171
-2.90509958275823 -2.57907037957934
-0.522258336723326 -5.26688851579624
-0.557925084251711 -6.27670421411763
-0.447088938995548 -4.79755528082523
-0.456976044632911 -4.60852745132171
-0.309958380139839 -3.48705789673201
-0.127026811444652 -1.34418754272423
-0.526666489572664 -4.98354337509357
-23.3559155476196 -7.30629987781968
-0.444593840056281 -4.70465639953479
-0.192348403942976 -2.13072484175774
-0.127026811444652 -1.34418754272423
-0.447088938995548 -4.79755528082523
-5.87603247671304 -5.78108368104537
-0.381080434333955 -4.03256262817268
-5.92565198743957 -5.82956924584121
-0.258596342276425 -3.09563414881762
-0.522258336723326 -5.26688851579624
-0.201274665979376 -2.04322379797703
-6.11205969705724 -8.05626428337307
-0.180300631368466 -2.10315708020118
-2.97714753911305 -3.25248346630434
-0.0635134057223259 -0.672093771362113
